trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,trial_status,stage,environment,parameter,value,setting,algorithm_key,commitment_horizon,dga_iterations,comm_label,out_dir,run_id
0,known_visit,CBAA,ideal,,19,361,4,10,cbaa_k1_ideal,scenarios/known_visit_10target_300.csv,10,True,55.237699314468614,55.237699314468614,2,2,2,54,28,54,4,0,0,0,0,0.0,0,253,0,352,1050,0,62,290,120,232,0.0,35.2,23.2,cbaa_entry:232;collision_intent:62;state:58,0.5,0.37962962962962954,completed,topk_known,known,max_candidate_cells,1,k1,cbaa,,,ideal,runs/sensitivity_known_topk_300/raw/k1/ideal/cbaa_k1_ideal,cbaa_k1_ideal
1,known_visit,CBAA,ideal,,19,361,4,10,cbaa_k1_ideal,scenarios/known_visit_10target_300.csv,10,True,42.8286813355372,42.8286813355372,1,1,1,72,25,73,3,0,0,0,0,0.0,0,207,0,432,1290,0,79,353,155,277,0.0,43.2,27.7,cbaa_entry:277;collision_intent:79;state:76,0.3999999999999999,0.21575342465753433,completed,topk_known,known,max_candidate_cells,1,k1,cbaa,,,ideal,runs/sensitivity_known_topk_300/raw/k1/ideal/cbaa_k1_ideal,cbaa_k1_ideal
2,known_visit,CBAA,ideal,,19,361,4,10,cbaa_k1_ideal,scenarios/known_visit_10target_300.csv,10,True,40.174450999744195,40.174450999744195,0,0,0,63,24,67,0,0,0,0,0,0.0,0,191,0,402,1200,0,69,333,136,266,0.0,40.2,26.6,cbaa_entry:266;collision_intent:69;state:67,0.25,0.2276119402985075,completed,topk_known,known,max_candidate_cells,1,k1,cbaa,,,ideal,runs/sensitivity_known_topk_300/raw/k1/ideal/cbaa_k1_ideal,cbaa_k1_ideal
3,known_visit,CBAA,ideal,,19,361,4,10,cbaa_k1_ideal,scenarios/known_visit_10target_300.csv,10,True,45.57469478082928,45.57469478082928,1,1,1,63,23,65,2,0,0,0,0,0.0,0,215,0,390,1164,0,73,317,140,250,0.0,39.0,25.0,cbaa_entry:250;collision_intent:73;state:67,0.5,0.25,completed,topk_known,known,max_candidate_cells,1,k1,cbaa,,,ideal,runs/sensitivity_known_topk_300/raw/k1/ideal/cbaa_k1_ideal,cbaa_k1_ideal
4,known_visit,CBAA,ideal,,19,361,4,10,cbaa_k1_ideal,scenarios/known_visit_10target_300.csv,10,True,47.172254018661576,47.172254018661576,0,0,0,64,28,68,0,0,0,0,0,0.0,0,221,0,402,1200,0,74,328,142,260,0.0,40.2,26.0,cbaa_entry:260;collision_intent:74;state:68,0.3999999999999999,0.3088235294117647,completed,topk_known,known,max_candidate_cells,1,k1,cbaa,,,ideal,runs/sensitivity_known_topk_300/raw/k1/ideal/cbaa_k1_ideal,cbaa_k1_ideal
5,known_visit,CBAA,ideal,,19,361,4,10,cbaa_k1_ideal,scenarios/known_visit_10target_300.csv,10,True,60.24091005124037,60.24091005124037,0,0,0,74,35,78,0,0,0,0,0,0.0,0,275,0,458,1368,0,83,375,161,297,0.0,45.8,29.7,cbaa_entry:297;collision_intent:83;state:78,0.44999999999999996,0.3205128205128205,completed,topk_known,known,max_candidate_cells,1,k1,cbaa,,,ideal,runs/sensitivity_known_topk_300/raw/k1/ideal/cbaa_k1_ideal,cbaa_k1_ideal
6,known_visit,CBAA,ideal,,19,361,4,10,cbaa_k1_ideal,scenarios/known_visit_10target_300.csv,10,True,52.37354200350738,52.37354200350738,0,0,0,67,31,71,0,0,0,0,0,0.0,0,241,0,423,1263,0,74,349,145,278,0.0,42.3,27.8,cbaa_entry:278;collision_intent:74;state:71,0.44999999999999996,0.36267605633802824,completed,topk_known,known,max_candidate_cells,1,k1,cbaa,,,ideal,runs/sensitivity_known_topk_300/raw/k1/ideal/cbaa_k1_ideal,cbaa_k1_ideal
7,known_visit,CBAA,ideal,,19,361,4,10,cbaa_k1_ideal,scenarios/known_visit_10target_300.csv,10,True,47.037291213512894,47.037291213512894,0,0,0,60,25,64,0,0,0,0,0,0.0,0,216,0,381,1137,0,68,313,132,249,0.0,38.1,24.9,cbaa_entry:249;collision_intent:68;state:64,0.30000000000000004,0.3125,completed,topk_known,known,max_candidate_cells,1,k1,cbaa,,,ideal,runs/sensitivity_known_topk_300/raw/k1/ideal/cbaa_k1_ideal,cbaa_k1_ideal
8,known_visit,CBAA,ideal,,19,361,4,10,cbaa_k1_ideal,scenarios/known_visit_10target_300.csv,10,True,49.27244067260506,49.27244067260506,1,1,1,68,29,70,2,0,0,0,0,0.0,0,231,0,400,1194,0,78,322,150,250,0.0,40.0,25.0,cbaa_entry:250;collision_intent:78;state:72,0.55,0.26428571428571423,completed,topk_known,known,max_candidate_cells,1,k1,cbaa,,,ideal,runs/sensitivity_known_topk_300/raw/k1/ideal/cbaa_k1_ideal,cbaa_k1_ideal
9,known_visit,CBAA,ideal,,19,361,4,10,cbaa_k1_ideal,scenarios/known_visit_10target_300.csv,10,True,45.675196762216295,45.675196762216295,0,0,0,63,26,67,0,0,0,0,0,0.0,0,215,0,398,1188,0,70,328,137,261,0.0,39.8,26.1,cbaa_entry:261;collision_intent:70;state:67,0.3500000000000001,0.2723880597014925,completed,topk_known,known,max_candidate_cells,1,k1,cbaa,,,ideal,runs/sensitivity_known_topk_300/raw/k1/ideal/cbaa_k1_ideal,cbaa_k1_ideal
