trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,DGA,ideal,1.0,19,361,4,10,dga_ideal_1_0,known_visit_g19_t10_n500.csv,00,18,3,0,19,0,0,0,0,0,75,38,37,222,0,known_visit_core_500,10,4,8
0,known_visit,DGA,ideal,1.0,19,361,4,10,dga_ideal_1_0,known_visit_g19_t10_n500.csv,01,12,3,0,13,0,0,0,0,0,57,26,31,240,0,known_visit_core_500,10,4,8
0,known_visit,DGA,ideal,1.0,19,361,4,10,dga_ideal_1_0,known_visit_g19_t10_n500.csv,02,21,3,0,22,0,2,0,0,0,73,43,30,225,0,known_visit_core_500,10,4,8
0,known_visit,DGA,ideal,1.0,19,361,4,10,dga_ideal_1_0,known_visit_g19_t10_n500.csv,03,20,1,0,18,3,3,0,0,0,93,42,51,204,0,known_visit_core_500,10,4,8
1,known_visit,DGA,ideal,1.0,19,361,4,10,dga_ideal_1_0,known_visit_g19_t10_n500.csv,00,16,2,0,17,0,0,0,0,0,53,34,19,205,0,known_visit_core_500,10,4,8
1,known_visit,DGA,ideal,1.0,19,361,4,10,dga_ideal_1_0,known_visit_g19_t10_n500.csv,01,16,3,0,17,0,2,1,1,0,66,35,31,192,0,known_visit_core_500,10,4,8
1,known_visit,DGA,ideal,1.0,19,361,4,10,dga_ideal_1_0,known_visit_g19_t10_n500.csv,02,25,4,0,26,0,0,0,0,0,80,51,29,179,0,known_visit_core_500,10,4,8
1,known_visit,DGA,ideal,1.0,19,361,4,10,dga_ideal_1_0,known_visit_g19_t10_n500.csv,03,11,1,0,12,0,0,0,0,0,60,24,36,198,0,known_visit_core_500,10,4,8
2,known_visit,DGA,ideal,1.0,19,361,4,10,dga_ideal_1_0,known_visit_g19_t10_n500.csv,00,20,2,0,21,0,1,0,0,0,81,41,40,169,0,known_visit_core_500,10,4,8
2,known_visit,DGA,ideal,1.0,19,361,4,10,dga_ideal_1_0,known_visit_g19_t10_n500.csv,01,20,3,0,20,1,1,0,0,0,72,41,31,178,0,known_visit_core_500,10,4,8
2,known_visit,DGA,ideal,1.0,19,361,4,10,dga_ideal_1_0,known_visit_g19_t10_n500.csv,02,20,2,0,21,0,0,0,0,0,49,41,8,202,0,known_visit_core_500,10,4,8
2,known_visit,DGA,ideal,1.0,19,361,4,10,dga_ideal_1_0,known_visit_g19_t10_n500.csv,03,20,3,0,21,0,1,0,0,0,49,41,8,201,0,known_visit_core_500,10,4,8
3,known_visit,DGA,ideal,1.0,19,361,4,10,dga_ideal_1_0,known_visit_g19_t10_n500.csv,00,22,4,0,23,0,0,0,0,0,70,45,25,186,0,known_visit_core_500,10,4,8
3,known_visit,DGA,ideal,1.0,19,361,4,10,dga_ideal_1_0,known_visit_g19_t10_n500.csv,01,5,1,0,6,0,1,0,0,0,43,12,31,212,0,known_visit_core_500,10,4,8
3,known_visit,DGA,ideal,1.0,19,361,4,10,dga_ideal_1_0,known_visit_g19_t10_n500.csv,02,22,5,0,23,0,1,0,0,0,84,45,39,171,0,known_visit_core_500,10,4,8
3,known_visit,DGA,ideal,1.0,19,361,4,10,dga_ideal_1_0,known_visit_g19_t10_n500.csv,03,1,0,0,2,0,0,0,0,0,59,4,55,196,0,known_visit_core_500,10,4,8
