trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status,stage,environment,algorithm_key,commitment_horizon,dga_iterations,comm_label,target_cells_per_robot,out_dir,run_id,failure_type,failure_message,actual_cells_per_robot
10,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0662_g14_d220_t10_ideal_cbaa_t00_24.csv,"(2,4);(12,12);(11,9);(7,13);(9,8);(4,10);(2,8);(3,2);(12,9);(5,6)",10,True,71.75237966725211,71.75237966725211,00:10,"(0,6)","(9,8)",93,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
11,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0662_g14_d220_t10_ideal_cbaa_t00_24.csv,"(5,6);(11,1);(7,4);(7,5);(2,4);(13,2);(12,13);(5,11);(10,10);(4,5)",10,True,84.03108354582284,84.03108354582284,00:10,"(0,6)","(5,11)",108,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
12,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0662_g14_d220_t10_ideal_cbaa_t00_24.csv,"(11,0);(6,2);(6,7);(9,9);(10,7);(1,7);(12,4);(6,9);(1,12);(4,6)",10,True,86.62715461809171,86.62715461809171,00:10,"(0,6)","(1,12)",112,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
13,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0662_g14_d220_t10_ideal_cbaa_t00_24.csv,"(5,13);(11,13);(13,13);(8,10);(2,7);(6,3);(12,3);(5,3);(8,11);(3,6)",10,True,77.09144487389774,77.09144487389774,00:10,"(0,6)","(13,13)",100,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
14,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0662_g14_d220_t10_ideal_cbaa_t00_24.csv,"(9,0);(8,8);(0,11);(1,3);(2,2);(7,10);(7,13);(3,4);(0,5);(9,1)",10,True,92.47779108760983,92.47779108760983,00:10,"(0,6)","(9,0)",119,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
15,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0662_g14_d220_t10_ideal_cbaa_t00_24.csv,"(5,0);(2,10);(7,8);(9,1);(12,1);(12,0);(9,6);(4,2);(11,10);(10,7)",10,True,80.48028998565805,80.48028998565805,00:10,"(0,6)","(4,2)",105,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
16,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0662_g14_d220_t10_ideal_cbaa_t00_24.csv,"(7,12);(0,12);(9,0);(9,1);(11,10);(12,3);(4,9);(9,4);(5,13);(7,7)",10,True,89.08702214920453,89.08702214920453,00:10,"(0,6)","(12,3)",113,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
17,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0662_g14_d220_t10_ideal_cbaa_t00_24.csv,"(6,9);(0,5);(4,4);(9,9);(12,11);(4,0);(2,1);(10,11);(12,8);(13,8)",10,True,64.76852710106463,64.76852710106463,00:10,"(0,6)","(13,8)",84,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
18,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0662_g14_d220_t10_ideal_cbaa_t00_24.csv,"(2,4);(6,13);(10,11);(2,3);(3,10);(0,12);(10,5);(2,9);(8,0);(8,13)",10,True,80.08795077277543,80.08795077277543,00:10,"(0,6)","(8,0)",104,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
19,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0662_g14_d220_t10_ideal_cbaa_t00_24.csv,"(12,11);(9,2);(8,8);(4,9);(2,8);(12,10);(10,10);(0,2);(7,12);(2,10)",10,True,82.02955749354426,82.02955749354426,00:10,"(0,6)","(9,2)",106,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
20,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0662_g14_d220_t10_ideal_cbaa_t00_24.csv,"(6,13);(7,2);(1,5);(10,1);(13,1);(0,3);(13,12);(6,11);(11,13);(7,5)",10,True,81.44783567193511,81.44783567193511,00:10,"(0,6)","(10,1)",104,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
21,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0662_g14_d220_t10_ideal_cbaa_t00_24.csv,"(11,13);(11,4);(10,4);(3,13);(3,4);(1,8);(6,6);(4,13);(4,6);(4,7)",10,True,73.60518683659178,73.60518683659178,00:10,"(0,6)","(3,13)",96,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
22,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0662_g14_d220_t10_ideal_cbaa_t00_24.csv,"(9,3);(6,13);(6,9);(7,1);(9,10);(7,13);(11,3);(13,12);(8,3);(1,3)",10,True,77.6336201206266,77.6336201206266,00:10,"(0,6)","(13,12)",99,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
23,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0662_g14_d220_t10_ideal_cbaa_t00_24.csv,"(1,12);(12,4);(13,3);(7,10);(11,8);(10,5);(5,12);(8,6);(1,4);(10,9)",10,True,81.38016194584533,81.38016194584533,00:10,"(0,6)","(13,3)",109,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
24,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0662_g14_d220_t10_ideal_cbaa_t00_24.csv,"(12,9);(8,2);(6,8);(2,3);(5,13);(4,1);(9,13);(2,12);(7,10);(13,1)",10,True,98.06203499881174,98.06203499881174,00:10,"(0,6)","(9,13)",127,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
25,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0663_g14_d220_t10_ideal_cbaa_t25_49.csv,"(10,0);(10,12);(7,13);(6,5);(11,7);(2,13);(5,0);(7,10);(4,5);(11,10)",10,True,90.06129178111975,90.06129178111975,00:10,"(0,6)","(2,13)",117,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
26,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0663_g14_d220_t10_ideal_cbaa_t25_49.csv,"(12,11);(13,2);(11,1);(4,5);(5,4);(5,2);(13,8);(11,11);(9,3);(6,2)",10,True,56.049795368626114,56.049795368626114,00:10,"(0,6)","(11,11)",74,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
27,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0663_g14_d220_t10_ideal_cbaa_t25_49.csv,"(3,1);(2,9);(5,12);(0,7);(10,6);(8,2);(6,4);(6,6);(5,7);(7,7)",10,True,86.43871067402677,86.43871067402677,00:10,"(0,6)","(5,12)",112,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
28,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0663_g14_d220_t10_ideal_cbaa_t25_49.csv,"(5,13);(1,1);(2,13);(0,3);(13,0);(12,8);(2,4);(3,6);(8,13);(8,5)",10,True,112.14073501351211,112.14073501351211,00:10,"(0,6)","(13,0)",141,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
29,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0663_g14_d220_t10_ideal_cbaa_t25_49.csv,"(12,8);(9,11);(4,4);(4,6);(13,0);(11,10);(6,7);(2,3);(4,8);(1,4)",10,True,64.58668361596406,64.58668361596406,00:10,"(0,6)","(13,0)",85,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
30,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0663_g14_d220_t10_ideal_cbaa_t25_49.csv,"(1,12);(10,2);(10,12);(11,9);(3,8);(0,5);(7,13);(11,1);(6,0);(12,8)",10,True,80.66758302142156,80.66758302142156,00:10,"(0,6)","(6,0)",106,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
31,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0663_g14_d220_t10_ideal_cbaa_t25_49.csv,"(4,6);(2,5);(13,10);(8,8);(11,10);(5,8);(4,7);(12,6);(3,4);(9,11)",10,True,49.592609651454396,49.592609651454396,00:10,"(0,6)","(12,6)",66,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
32,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0663_g14_d220_t10_ideal_cbaa_t25_49.csv,"(4,1);(1,11);(4,7);(3,6);(13,6);(6,6);(2,0);(7,2);(9,13);(9,1)",10,True,98.71348801166982,98.71348801166982,00:10,"(0,6)","(13,6)",125,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
33,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0663_g14_d220_t10_ideal_cbaa_t25_49.csv,"(6,9);(12,0);(11,9);(11,1);(10,10);(8,8);(4,0);(11,12);(4,5);(4,1)",10,True,86.02966282137315,86.02966282137315,00:10,"(0,6)","(6,9)",113,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
34,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0663_g14_d220_t10_ideal_cbaa_t25_49.csv,"(12,13);(12,9);(5,10);(3,11);(7,5);(8,4);(6,1);(3,2);(3,6);(0,2)",10,True,96.77619818544804,96.77619818544804,00:10,"(0,6)","(12,13)",126,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
35,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0663_g14_d220_t10_ideal_cbaa_t25_49.csv,"(4,12);(13,13);(2,3);(5,8);(8,7);(10,5);(9,12);(2,2);(12,4);(0,5)",10,True,81.21179447313008,81.21179447313008,00:10,"(0,6)","(4,12)",106,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
36,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0663_g14_d220_t10_ideal_cbaa_t25_49.csv,"(3,6);(0,7);(13,2);(7,4);(10,9);(5,12);(7,6);(4,6);(9,9);(2,1)",10,True,92.52057339714239,92.52057339714239,00:10,"(0,6)","(13,2)",119,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
37,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0663_g14_d220_t10_ideal_cbaa_t25_49.csv,"(0,7);(9,11);(1,13);(7,11);(1,11);(9,9);(7,5);(6,1);(8,8);(11,0)",10,True,65.05446895838658,65.05446895838658,00:10,"(0,6)","(11,0)",86,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
38,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0663_g14_d220_t10_ideal_cbaa_t25_49.csv,"(7,6);(0,7);(5,10);(11,13);(3,9);(13,2);(7,4);(8,0);(12,1);(9,12)",10,True,78.4501971498605,78.4501971498605,00:10,"(0,6)","(9,12)",101,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
39,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0663_g14_d220_t10_ideal_cbaa_t25_49.csv,"(2,10);(6,5);(0,10);(0,7);(8,2);(9,8);(9,12);(2,11);(8,13);(6,13)",10,True,54.81854999105026,54.81854999105026,00:10,"(0,6)","(8,2)",72,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
40,known_visit,CBAA,ideal,1.0,14,196,1,10,g14_d220_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_006_10c_5h\scenarios\grid_known\g14_d220_t10_ideal_cbaa\task_0663_g14_d220_t10_ideal_cbaa_t25_49.csv,"(3,7);(0,7);(3,10);(8,3);(3,13);(13,8);(12,6);(7,9);(3,11);(0,11)",10,True,71.08865580350066,71.08865580350066,00:10,"(0,6)","(13,8)",92,0,completed,grid_known,known,cbaa,,,ideal,220,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_t10_ideal_cbaa,,,196.000000
