trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h8_bernoulli_025,known_visit_10target_300.csv,00,39,3,1,34,6,0,3,3,0,135,82,53,204,35,known_visit_horizon,commitment_horizon,8,h8,10,4
0,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h8_bernoulli_025,known_visit_10target_300.csv,01,23,2,1,17,7,0,3,3,0,81,49,32,245,47,known_visit_horizon,commitment_horizon,8,h8,10,4
0,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h8_bernoulli_025,known_visit_10target_300.csv,02,37,3,1,36,2,1,0,0,0,92,76,16,244,38,known_visit_horizon,commitment_horizon,8,h8,10,4
0,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h8_bernoulli_025,known_visit_10target_300.csv,03,25,2,2,20,6,2,1,1,0,66,54,12,247,60,known_visit_horizon,commitment_horizon,8,h8,10,4
1,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h8_bernoulli_025,known_visit_10target_300.csv,00,28,5,0,29,0,0,0,0,0,89,57,32,131,26,known_visit_horizon,commitment_horizon,8,h8,10,4
1,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h8_bernoulli_025,known_visit_10target_300.csv,01,13,0,0,14,0,1,1,1,0,38,30,8,178,29,known_visit_horizon,commitment_horizon,8,h8,10,4
1,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h8_bernoulli_025,known_visit_10target_300.csv,02,17,2,0,18,0,0,0,0,0,43,36,7,180,22,known_visit_horizon,commitment_horizon,8,h8,10,4
1,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h8_bernoulli_025,known_visit_10target_300.csv,03,22,3,0,23,0,0,9,1,0,76,46,30,136,33,known_visit_horizon,commitment_horizon,8,h8,10,4
2,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h8_bernoulli_025,known_visit_10target_300.csv,00,38,6,0,37,2,0,0,0,0,106,77,29,145,41,known_visit_horizon,commitment_horizon,8,h8,10,4
2,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h8_bernoulli_025,known_visit_10target_300.csv,01,20,2,0,21,0,1,0,0,0,52,43,9,210,30,known_visit_horizon,commitment_horizon,8,h8,10,4
2,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h8_bernoulli_025,known_visit_10target_300.csv,02,12,1,1,4,9,0,0,0,0,39,27,12,222,31,known_visit_horizon,commitment_horizon,8,h8,10,4
2,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h8_bernoulli_025,known_visit_10target_300.csv,03,25,1,1,21,5,0,33,1,0,96,52,44,167,28,known_visit_horizon,commitment_horizon,8,h8,10,4
3,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h8_bernoulli_025,known_visit_10target_300.csv,00,26,3,0,27,0,0,0,0,0,70,53,17,125,27,known_visit_horizon,commitment_horizon,8,h8,10,4
3,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h8_bernoulli_025,known_visit_10target_300.csv,01,25,4,0,24,2,0,0,0,0,78,51,27,116,27,known_visit_horizon,commitment_horizon,8,h8,10,4
3,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h8_bernoulli_025,known_visit_10target_300.csv,02,7,3,0,8,0,0,0,0,0,25,16,9,165,31,known_visit_horizon,commitment_horizon,8,h8,10,4
3,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h8_bernoulli_025,known_visit_10target_300.csv,03,15,0,1,14,2,3,0,0,0,49,33,16,142,30,known_visit_horizon,commitment_horizon,8,h8,10,4
4,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h8_bernoulli_025,known_visit_10target_300.csv,00,48,7,0,49,0,0,0,0,0,143,97,46,180,31,known_visit_horizon,commitment_horizon,8,h8,10,4
4,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h8_bernoulli_025,known_visit_10target_300.csv,01,15,1,0,16,0,2,0,0,0,47,33,14,265,41,known_visit_horizon,commitment_horizon,8,h8,10,4
4,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h8_bernoulli_025,known_visit_10target_300.csv,02,38,0,4,24,15,0,0,0,0,108,78,30,200,45,known_visit_horizon,commitment_horizon,8,h8,10,4
4,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h8_bernoulli_025,known_visit_10target_300.csv,03,19,2,1,18,2,0,0,0,0,56,41,15,253,45,known_visit_horizon,commitment_horizon,8,h8,10,4
