trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,DGA,rayleigh_style,-32.58,19,361,4,10,dga_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,61.34975623680689,61.34975623680689,6,6,6,133,36,105,32,2,2,2,327,0,400,604,595,137,263,274,126,0.7550761421319797,40.0,12.6,collision_intent:137;dga_entry:126;state:137,0.44999999999999996,0.14047619047619042,known_visit_core_500,10,4,8
1,known_visit,DGA,rayleigh_style,-32.58,19,361,4,10,dga_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,51.68341109599863,51.68341109599863,2,2,2,95,30,86,13,4,5,3,291,0,364,592,499,103,261,202,162,0.6381074168797954,36.4,16.2,collision_intent:103;dga_entry:162;state:99,0.25,0.16860465116279078,known_visit_core_500,10,4,8
2,known_visit,DGA,rayleigh_style,-32.58,19,361,4,10,dga_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,45.930032449293115,45.930032449293115,0,0,0,100,27,98,6,3,1,1,239,0,295,512,371,102,193,206,89,0.6429809358752167,29.5,8.9,collision_intent:102;dga_entry:89;state:104,0.3999999999999999,0.07653061224489788,known_visit_core_500,10,4,8
3,known_visit,DGA,rayleigh_style,-32.58,19,361,4,10,dga_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,47.22341429824973,47.22341429824973,2,2,2,109,28,102,11,2,0,0,241,0,314,458,483,109,205,222,92,0.7866449511400652,31.4,9.2,collision_intent:109;dga_entry:92;state:113,0.10000000000000009,0.05392156862745101,known_visit_core_500,10,4,8
4,known_visit,DGA,rayleigh_style,-32.58,19,361,4,10,dga_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,49.91493521213725,49.91493521213725,7,7,7,114,29,94,24,2,2,2,257,0,341,603,419,116,225,234,107,0.6216617210682492,34.1,10.7,collision_intent:116;dga_entry:107;state:118,0.55,0.12234042553191493,known_visit_core_500,10,4,8
5,known_visit,DGA,rayleigh_style,-32.58,19,361,4,10,dga_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,48.01313036871369,48.01313036871369,6,6,6,110,28,98,16,1,0,0,248,0,313,435,504,111,202,225,88,0.8316831683168316,31.3,8.8,collision_intent:111;dga_entry:88;state:114,0.30000000000000004,0.08673469387755106,known_visit_core_500,10,4,8
6,known_visit,DGA,rayleigh_style,-32.58,19,361,4,10,dga_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,51.01035508938616,51.01035508938616,4,4,4,102,30,97,9,0,2,2,282,0,288,405,457,105,183,211,77,0.8354661791590493,28.8,7.7,collision_intent:105;dga_entry:77;state:106,0.25,0.15721649484536093,known_visit_core_500,10,4,8
7,known_visit,DGA,rayleigh_style,-32.58,19,361,4,10,dga_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,41.53619234116433,41.53619234116433,2,2,2,95,24,86,13,2,2,2,214,0,303,512,397,97,206,196,107,0.6423948220064725,30.3,10.7,collision_intent:97;dga_entry:107;state:99,0.30000000000000004,0.08139534883720922,known_visit_core_500,10,4,8
8,known_visit,DGA,rayleigh_style,-32.58,19,361,4,10,dga_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,50.71071071846917,50.71071071846917,3,3,3,115,30,107,12,0,0,0,263,0,268,462,341,115,153,234,34,0.7445414847161572,26.8,3.4,collision_intent:115;dga_entry:34;state:119,0.30000000000000004,0.08644859813084116,known_visit_core_500,10,4,8
9,known_visit,DGA,rayleigh_style,-32.58,19,361,4,10,dga_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,46.75997921443031,46.75997921443031,1,1,1,103,27,102,5,3,5,3,233,0,376,557,571,109,267,216,160,0.7128589263420724,37.6,16.0,collision_intent:109;dga_entry:160;state:107,0.10000000000000009,0.02941176470588225,known_visit_core_500,10,4,8
