trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
10,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(1,14);(12,11);(1,18);(18,7);(10,9);(5,13);(7,14);(16,1);(7,16);(17,2)",10,True,42.454201395759775,42.454201395759775,00:3;01:0;02:0;03:3;04:4,"(0,0);(0,4);(0,9);(0,14);(0,18)","(18,7);(1,14);(7,9);(15,11);(16,9)",284,0,completed
11,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(18,12);(18,5);(15,11);(9,10);(6,13);(6,5);(12,4);(7,9);(15,4);(9,17)",10,True,38.652038364506986,38.652038364506986,00:3;01:1;02:2;03:3;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(18,5);(9,4);(7,4);(18,12);(12,7)",252,0,completed
12,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,17);(17,17);(17,1);(12,7);(14,2);(13,7);(13,15);(9,0);(14,11);(6,12)",10,True,68.3839175985834,68.3839175985834,00:2;01:1;02:4;03:1;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(17,17);(14,2);(17,1);(14,11);(9,0)",479,0,completed
13,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,8);(13,1);(7,12);(7,16);(2,13);(11,9);(5,14);(1,10);(11,2);(1,12)",10,True,75.94831890486404,75.94831890486404,00:0;01:2;02:5;03:2;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(10,5);(4,17);(15,8);(7,16);(5,14)",574,0,completed
14,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(13,9);(11,15);(4,1);(14,14);(18,7);(9,0);(15,17);(12,12);(5,15);(4,10)",10,True,55.84276043736687,55.84276043736687,00:3;01:0;02:3;03:4;04:0,"(0,0);(0,4);(0,9);(0,14);(0,18)","(11,15);(13,9);(18,7);(15,17);(8,0)",379,0,completed
15,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(7,5);(5,4);(8,4);(18,17);(2,16);(5,8);(7,14);(2,3);(15,0);(15,8)",10,True,43.207679434524756,43.207679434524756,00:1;01:3;02:3;03:1;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(15,8);(5,16);(15,0);(8,4);(18,17)",297,0,completed
16,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,7);(1,5);(15,1);(0,17);(9,0);(10,11);(5,16);(1,9);(1,14);(18,18)",10,True,72.14155378093247,72.14155378093247,00:1;01:1;02:3;03:4;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(9,11);(5,16);(9,18);(15,1);(2,14)",510,0,completed
17,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,4);(5,2);(4,8);(6,0);(14,5);(17,18);(8,8);(13,1);(3,15);(10,3)",10,True,42.81463886917151,42.81463886917151,00:4;01:2;02:2;03:1;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(14,5);(4,8);(3,15);(17,18);(5,2)",289,0,completed
18,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(1,16);(18,10);(12,4);(15,17);(7,15);(4,14);(4,18);(15,8);(8,18);(15,3)",10,True,52.42149784529796,52.42149784529796,00:1;01:1;02:2;03:4;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(11,4);(4,14);(1,16);(18,10);(4,18)",344,0,completed
19,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,5);(11,12);(17,13);(12,2);(2,8);(18,9);(5,0);(10,9);(2,15);(14,4)",10,True,47.51095519341817,47.51095519341817,00:1;01:2;02:3;03:2;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(2,12);(13,7);(17,5);(18,9);(14,4)",304,0,completed
20,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,9);(17,15);(11,16);(16,5);(18,18);(18,1);(8,5);(10,0);(5,5);(11,15)",10,True,38.64395085432568,38.64395085432568,00:1;01:4;02:1;03:2;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(6,9);(18,1);(18,5);(12,8);(16,15)",240,0,completed
21,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,15);(4,17);(6,8);(12,16);(18,6);(2,3);(1,1);(16,0);(13,1);(9,3)",10,True,44.17379205078412,44.17379205078412,00:4;01:1;02:1;03:2;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(18,6);(8,3);(9,1);(9,2);(12,4)",281,0,completed
22,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,0);(13,10);(4,16);(2,18);(0,17);(12,0);(13,1);(12,18);(9,14);(15,10)",10,True,28.31505445372716,28.31505445372716,00:3;01:0;02:2;03:2;04:3,"(0,0);(0,4);(0,9);(0,14);(0,18)","(15,0);(7,14);(15,10);(9,12);(13,18)",186,0,completed
23,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,18);(10,16);(10,3);(2,14);(14,16);(12,2);(13,8);(2,0);(16,6);(9,0)",10,True,55.44473285019605,55.44473285019605,00:2;01:3;02:0;03:3;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(12,5);(10,16);(3,2);(16,6);(2,14)",378,0,completed
24,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,6);(13,13);(11,3);(6,1);(2,10);(17,0);(16,15);(13,8);(6,8);(2,8)",10,True,46.60986177948787,46.60986177948787,00:3;01:4;02:1;03:2;04:0,"(0,0);(0,4);(0,9);(0,14);(0,18)","(17,0);(16,15);(13,10);(13,13);(9,13)",331,0,completed
25,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(6,0);(6,17);(16,15);(5,15);(2,15);(1,2);(2,8);(15,10);(9,4);(13,16)",10,True,50.525097323223655,50.525097323223655,00:2;01:1;02:3;03:2;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(3,15);(3,4);(16,15);(6,0);(13,16)",347,0,completed
26,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,7);(10,14);(10,1);(7,13);(18,10);(12,12);(8,7);(16,10);(13,10);(17,5)",10,True,36.45461910006399,36.45461910006399,00:2;01:2;02:3;03:3;04:0,"(0,0);(0,4);(0,9);(0,14);(0,18)","(17,5);(12,8);(18,12);(16,11);(8,9)",239,0,completed
27,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,15);(9,6);(13,15);(15,5);(14,8);(12,0);(10,14);(17,9);(13,2);(6,11)",10,True,44.518905672724216,44.518905672724216,00:2;01:1;02:2;03:3;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(9,8);(13,1);(15,5);(17,9);(12,11)",299,0,completed
28,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,16);(5,7);(9,10);(6,0);(15,15);(1,5);(14,4);(4,7);(13,7);(7,7)",10,True,42.31935384587777,42.31935384587777,00:1;01:1;02:5;03:1;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(4,12);(9,5);(12,0);(9,10);(15,9)",272,0,completed
29,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,14);(18,9);(9,9);(15,18);(10,1);(11,5);(18,2);(12,11);(5,18);(7,15)",10,True,38.5047327238961,38.5047327238961,00:2;01:2;02:2;03:2;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(18,2);(18,9);(10,18);(15,18);(9,9)",252,0,completed
30,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,8);(7,18);(3,15);(8,15);(16,13);(3,4);(13,17);(2,5);(11,0);(17,3)",10,True,38.463959299606316,38.463959299606316,00:2;01:2;02:1;03:3;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(15,8);(18,7);(7,16);(16,9);(13,16)",251,0,completed
31,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(10,3);(14,5);(8,4);(10,8);(4,13);(10,4);(0,2);(6,18);(8,15);(12,2)",10,True,41.338935074526226,41.338935074526226,00:1;01:5;02:1;03:1;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(13,11);(12,2);(12,6);(10,3);(8,4)",279,0,completed
32,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(16,8);(5,1);(14,15);(3,5);(11,17);(14,18);(14,0);(8,16);(1,16);(7,0)",10,True,44.70917836750598,44.70917836750598,00:2;01:2;02:0;03:2;04:4,"(0,0);(0,4);(0,9);(0,14);(0,18)","(7,5);(14,0);(10,17);(16,6);(14,15)",295,0,completed
33,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(14,10);(6,5);(13,0);(15,6);(2,2);(1,14);(17,17);(4,5);(3,18);(3,2)",10,True,61.367140745580414,61.367140745580414,00:0;01:4;02:1;03:3;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(4,0);(5,14);(15,5);(15,6);(17,17)",443,0,completed
34,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,13);(18,17);(3,1);(2,13);(6,2);(12,2);(14,9);(6,0);(11,3);(12,7)",10,True,38.95505687350166,38.95505687350166,00:4;01:1;02:0;03:4;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(12,6);(6,0);(11,11);(12,7);(18,13)",262,0,completed
35,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(6,13);(15,4);(6,0);(16,10);(10,0);(12,3);(8,9);(10,15);(2,8);(18,6)",10,True,37.04547864694937,37.04547864694937,00:3;01:2;02:3;03:1;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(11,9);(18,6);(18,10);(13,14);(10,13)",247,0,completed
36,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(12,13);(7,8);(3,16);(12,17);(14,15);(14,16);(9,16);(7,2);(2,9);(15,14)",10,True,33.57528877684296,33.57528877684296,00:2;01:0;02:2;03:3;04:3,"(0,0);(0,4);(0,9);(0,14);(0,18)","(7,13);(3,16);(12,17);(15,14);(16,15)",223,0,completed
37,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(0,17);(10,3);(3,8);(6,3);(17,6);(12,10);(6,1);(7,10);(3,5);(7,8)",10,True,47.0651922177194,47.0651922177194,00:1;01:3;02:2;03:2;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(10,3);(17,6);(8,1);(3,3);(15,6)",329,0,completed
38,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,3);(14,8);(15,9);(16,2);(14,15);(5,12);(12,17);(7,6);(9,3);(5,10)",10,True,39.107702645974,39.107702645974,00:3;01:1;02:2;03:3;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(17,4);(16,9);(14,7);(12,17);(11,6)",255,0,completed
39,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,8);(15,6);(12,8);(3,5);(4,2);(12,3);(16,17);(18,4);(5,3);(4,6)",10,True,49.46863410315618,49.46863410315618,00:3;01:6;02:0;03:1;04:0,"(0,0);(0,4);(0,9);(0,14);(0,18)","(9,8);(18,4);(9,2);(16,17);(14,3)",332,0,completed
40,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,4);(2,18);(1,7);(1,15);(6,5);(13,9);(17,17);(3,5);(8,18);(1,2)",10,True,50.52240396787497,50.52240396787497,00:2;01:5;02:1;03:2;04:0,"(0,0);(0,4);(0,9);(0,14);(0,18)","(9,18);(17,17);(3,9);(4,2);(13,4)",354,0,completed
41,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,18);(5,18);(11,12);(2,6);(8,10);(9,13);(3,1);(12,13);(13,16);(7,6)",10,True,35.23250837231251,35.23250837231251,00:1;01:4;02:2;03:0;04:3,"(0,0);(0,4);(0,9);(0,14);(0,18)","(9,10);(12,13);(10,13);(4,11);(13,16)",240,0,completed
42,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,3);(12,8);(17,10);(18,4);(11,8);(17,3);(10,16);(16,18);(15,8);(17,18)",10,True,36.96183756211713,36.96183756211713,00:3;01:0;02:4;03:1;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(18,4);(17,4);(17,10);(17,13);(18,17)",236,0,completed
43,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,17);(13,14);(15,3);(12,17);(12,4);(6,6);(3,4);(16,13);(5,9);(4,6)",10,True,40.702262628101685,40.702262628101685,00:0;01:5;02:2;03:2;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(2,18);(15,3);(16,13);(10,17);(5,6)",273,0,completed
44,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,14);(8,14);(17,17);(5,7);(8,15);(2,14);(12,5);(18,11);(3,12);(4,18)",10,True,32.72697453725749,32.72697453725749,00:1;01:2;02:1;03:5;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(14,5);(2,14);(18,11);(17,17);(9,18)",224,0,completed
45,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(18,10);(5,16);(11,17);(18,8);(5,18);(9,15);(18,7);(17,16);(1,9);(9,3)",10,True,47.63223485372212,47.63223485372212,00:1;01:3;02:1;03:2;04:3,"(0,0);(0,4);(0,9);(0,14);(0,18)","(18,10);(18,8);(9,17);(5,15);(17,13)",333,0,completed
46,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,16);(15,7);(13,0);(7,0);(4,9);(2,16);(18,14);(18,15);(18,13);(15,4)",10,True,34.736087103171826,34.736087103171826,00:2;01:2;02:1;03:3;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(15,3);(15,9);(16,13);(18,13);(4,14)",223,0,completed
47,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(12,10);(3,9);(12,4);(15,12);(4,10);(5,1);(9,7);(3,18);(14,15);(5,5)",10,True,36.77416028176924,36.77416028176924,00:3;01:2;02:1;03:2;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(12,10);(6,1);(12,18);(15,10);(7,10)",239,0,completed
48,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(10,5);(10,14);(9,2);(5,4);(4,4);(2,18);(8,18);(9,10);(13,3);(16,16)",10,True,46.92922654551478,46.92922654551478,00:1;01:4;02:1;03:1;04:3,"(0,0);(0,4);(0,9);(0,14);(0,18)","(11,7);(13,3);(9,10);(16,15);(16,16)",352,0,completed
49,known_visit,PI,bernoulli,drop_0.25,19,361,5,10,pi_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,18);(17,6);(7,11);(9,15);(6,14);(10,9);(3,0);(12,1);(7,2);(1,12)",10,True,37.550244286846585,37.550244286846585,00:2;01:2;02:2;03:2;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(18,3);(17,6);(10,9);(8,7);(9,5)",252,0,completed
