trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,DMCHBA,rayleigh_style,-37.79,19,361,4,10,dmchba_rayleigh_style_sens_neg37_79,scenarios/known_visit_g19_t10_n500.csv,10,True,42.41755387087869,42.41755387087869,0,0,0,98,25,98,4,0,0,0,0,0.0,0,218,0,201,447,154,99,102,201,0,0.506578947368421,20.1,0.0,collision_intent:99;state:102,0.30000000000000004,0.04081632653061229,known_visit_core_500,10,4,8
1,known_visit,DMCHBA,rayleigh_style,-37.79,19,361,4,10,dmchba_rayleigh_style_sens_neg37_79,scenarios/known_visit_g19_t10_n500.csv,10,True,40.058580650265014,40.058580650265014,1,1,1,80,24,79,5,0,1,1,0,0.0,0,225,0,170,397,112,86,84,170,0,0.44621513944223107,17.0,0.0,collision_intent:86;state:84,0.30000000000000004,0.14240506329113933,known_visit_core_500,10,4,8
2,known_visit,DMCHBA,rayleigh_style,-37.79,19,361,4,10,dmchba_rayleigh_style_sens_neg37_79,scenarios/known_visit_g19_t10_n500.csv,10,True,36.72196048067305,36.72196048067305,1,1,1,85,22,84,5,1,0,0,0,0.0,0,191,0,176,387,139,87,89,176,0,0.5245283018867924,17.6,0.0,collision_intent:87;state:89,0.30000000000000004,0.04761904761904767,known_visit_core_500,10,4,8
3,known_visit,DMCHBA,rayleigh_style,-37.79,19,361,4,10,dmchba_rayleigh_style_sens_neg37_79,scenarios/known_visit_g19_t10_n500.csv,10,True,36.96147328749226,36.96147328749226,0,0,0,80,22,82,2,1,0,0,0,0.0,0,198,0,167,355,146,83,84,167,0,0.5793650793650794,16.7,0.0,collision_intent:83;state:84,0.10000000000000009,0.054878048780487854,known_visit_core_500,10,4,8
4,known_visit,DMCHBA,rayleigh_style,-37.79,19,361,4,10,dmchba_rayleigh_style_sens_neg37_79,scenarios/known_visit_g19_t10_n500.csv,10,True,43.276178911864235,43.276178911864235,3,3,3,92,25,89,7,1,0,0,0,0.0,0,232,0,192,462,112,96,96,192,0,0.3916083916083916,19.2,0.0,collision_intent:96;state:96,0.3999999999999999,0.0702247191011236,known_visit_core_500,10,4,8
5,known_visit,DMCHBA,rayleigh_style,-37.79,19,361,4,10,dmchba_rayleigh_style_sens_neg37_79,scenarios/known_visit_g19_t10_n500.csv,10,True,35.64269070084603,35.64269070084603,3,3,3,83,21,80,7,1,0,0,0,0.0,0,183,0,171,348,162,84,87,171,0,0.627906976744186,17.1,0.0,collision_intent:84;state:87,0.3999999999999999,0.050000000000000044,known_visit_core_500,10,4,8
6,known_visit,DMCHBA,rayleigh_style,-37.79,19,361,4,10,dmchba_rayleigh_style_sens_neg37_79,scenarios/known_visit_g19_t10_n500.csv,10,True,45.79592699375745,45.79592699375745,3,3,3,106,27,89,21,1,1,1,0,0.0,0,234,0,218,461,192,108,110,218,0,0.5835866261398176,21.8,0.0,collision_intent:108;state:110,0.25,0.1264044943820224,known_visit_core_500,10,4,8
7,known_visit,DMCHBA,rayleigh_style,-37.79,19,361,4,10,dmchba_rayleigh_style_sens_neg37_79,scenarios/known_visit_g19_t10_n500.csv,10,True,34.460382459240726,34.460382459240726,0,0,0,79,20,83,0,1,0,0,0,0.0,0,182,0,164,374,116,81,83,164,0,0.46963562753036436,16.4,0.0,collision_intent:81;state:83,0.30000000000000004,0.009036144578313143,known_visit_core_500,10,4,8
8,known_visit,DMCHBA,rayleigh_style,-37.79,19,361,4,10,dmchba_rayleigh_style_sens_neg37_79,scenarios/known_visit_g19_t10_n500.csv,10,True,37.23071041403471,37.23071041403471,0,0,0,86,22,86,4,1,0,0,0,0.0,0,191,0,178,390,144,88,90,178,0,0.5333333333333333,17.8,0.0,collision_intent:88;state:90,0.10000000000000009,0.03488372093023262,known_visit_core_500,10,4,8
9,known_visit,DMCHBA,rayleigh_style,-37.79,19,361,4,10,dmchba_rayleigh_style_sens_neg37_79,scenarios/known_visit_g19_t10_n500.csv,10,True,43.72779929922657,43.72779929922657,0,0,0,98,26,99,3,2,4,2,2,10.0,1,231,0,206,440,173,104,102,206,0,0.569078947368421,20.6,0.0,collision_intent:104;state:102,0.10000000000000009,0.04292929292929304,known_visit_core_500,10,4,8
10,known_visit,DMCHBA,rayleigh_style,-37.79,19,361,4,10,dmchba_rayleigh_style_sens_neg37_79,scenarios/known_visit_g19_t10_n500.csv,10,True,40.87138964945087,40.87138964945087,3,3,3,92,24,87,9,0,0,0,0,0.0,0,216,0,190,393,176,94,96,190,0,0.6132404181184669,19.0,0.0,collision_intent:94;state:96,0.25,0.04885057471264376,known_visit_core_500,10,4,8
11,known_visit,DMCHBA,rayleigh_style,-37.79,19,361,4,10,dmchba_rayleigh_style_sens_neg37_79,scenarios/known_visit_g19_t10_n500.csv,10,True,46.917692865775365,46.917692865775365,1,1,1,107,27,102,9,1,4,4,0,0.0,0,245,0,223,494,170,112,111,223,0,0.513595166163142,22.3,0.0,collision_intent:112;state:111,0.10000000000000009,0.05392156862745101,known_visit_core_500,10,4,8
12,known_visit,DMCHBA,rayleigh_style,-37.79,19,361,4,10,dmchba_rayleigh_style_sens_neg37_79,scenarios/known_visit_g19_t10_n500.csv,10,True,60.998572102425456,60.998572102425456,6,6,6,133,35,110,27,0,2,2,0,0.0,0,318,0,274,655,167,137,137,274,0,0.40632603406326034,27.4,0.0,collision_intent:137;state:137,0.30000000000000004,0.09545454545454546,known_visit_core_500,10,4,8
