trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status,stage,environment,parameter,value,setting,algorithm_key,comm_label,out_dir,run_id,failure_type,failure_message
0,ACBBA,ideal,,19,361,4,,,acbba_h1_ideal,runs/sensitivity_scenarios/clue_tuning_g19_n300_seed20260702.csv,clue_search,8,3,"(0,9);(12,11);(8,1);(3,16)",00,8,1,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(8,3);01:(7,7);02:(4,13);03:(7,16)",00:1;01:0;02:0;03:0,00,completed,clue_horizon,clue,commitment_horizon,1,h1,acbba,ideal,clue_sensitivity_test_results/horizon_results/raw/h1/ideal/acbba_h1_ideal,acbba_h1_ideal,,
1,ACBBA,ideal,,19,361,4,,,acbba_h1_ideal,runs/sensitivity_scenarios/clue_tuning_g19_n300_seed20260702.csv,clue_search,11,5,"(9,2);(1,5);(14,4);(9,15)",03,9,15,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(11,5);01:(1,8);02:(2,10);03:(9,18)",00:1;01:0;02:0;03:1,00,completed,clue_horizon,clue,commitment_horizon,1,h1,acbba,ideal,clue_sensitivity_test_results/horizon_results/raw/h1/ideal/acbba_h1_ideal,acbba_h1_ideal,,
2,ACBBA,ideal,,19,361,4,,,acbba_h1_ideal,runs/sensitivity_scenarios/clue_tuning_g19_n300_seed20260702.csv,clue_search,2,15,"(13,5);(11,13);(8,18);(10,2)",,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(5,0);01:(4,7);02:(5,12);03:(2,15)",00:0;01:0;02:0;03:0,03,completed,clue_horizon,clue,commitment_horizon,1,h1,acbba,ideal,clue_sensitivity_test_results/horizon_results/raw/h1/ideal/acbba_h1_ideal,acbba_h1_ideal,,
3,ACBBA,ideal,,19,361,4,,,acbba_h1_ideal,runs/sensitivity_scenarios/clue_tuning_g19_n300_seed20260702.csv,clue_search,5,1,"(16,1);(1,13);(7,16);(10,14)",00,16,1,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(2,3);01:(0,3);02:(1,3);03:(5,1)",00:1;01:0;02:2;03:1,03,completed,clue_horizon,clue,commitment_horizon,1,h1,acbba,ideal,clue_sensitivity_test_results/horizon_results/raw/h1/ideal/acbba_h1_ideal,acbba_h1_ideal,,
4,ACBBA,ideal,,19,361,4,,,acbba_h1_ideal,runs/sensitivity_scenarios/clue_tuning_g19_n300_seed20260702.csv,clue_search,2,15,"(7,16);(6,13);(2,14);(14,1)",,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(5,0);01:(3,7);02:(5,12);03:(2,15)",00:0;01:0;02:0;03:0,03,completed,clue_horizon,clue,commitment_horizon,1,h1,acbba,ideal,clue_sensitivity_test_results/horizon_results/raw/h1/ideal/acbba_h1_ideal,acbba_h1_ideal,,
5,ACBBA,ideal,,19,361,4,,,acbba_h1_ideal,runs/sensitivity_scenarios/clue_tuning_g19_n300_seed20260702.csv,clue_search,0,9,"(3,10);(7,9);(0,1);(1,10)",00,0,1,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,3);01:(0,9);02:(1,14);03:(1,16)",00:1;01:0;02:0;03:0,01,completed,clue_horizon,clue,commitment_horizon,1,h1,acbba,ideal,clue_sensitivity_test_results/horizon_results/raw/h1/ideal/acbba_h1_ideal,acbba_h1_ideal,,
6,ACBBA,ideal,,19,361,4,,,acbba_h1_ideal,runs/sensitivity_scenarios/clue_tuning_g19_n300_seed20260702.csv,clue_search,10,16,"(9,17);(7,14);(11,16);(9,9)",03,11,16,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(8,2);01:(10,9);02:(8,14);03:(10,16)",00:0;01:0;02:0;03:1,03,completed,clue_horizon,clue,commitment_horizon,1,h1,acbba,ideal,clue_sensitivity_test_results/horizon_results/raw/h1/ideal/acbba_h1_ideal,acbba_h1_ideal,,
7,ACBBA,ideal,,19,361,4,,,acbba_h1_ideal,runs/sensitivity_scenarios/clue_tuning_g19_n300_seed20260702.csv,clue_search,18,14,"(10,9);(18,12);(1,17);(17,9)",02,18,12,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,4);01:(17,11);02:(17,13);03:(18,14)",00:0;01:1;02:1;03:0,03,completed,clue_horizon,clue,commitment_horizon,1,h1,acbba,ideal,clue_sensitivity_test_results/horizon_results/raw/h1/ideal/acbba_h1_ideal,acbba_h1_ideal,,
8,ACBBA,ideal,,19,361,4,,,acbba_h1_ideal,runs/sensitivity_scenarios/clue_tuning_g19_n300_seed20260702.csv,clue_search,16,2,"(16,17);(15,0);(12,2);(5,9)",00,15,0,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(16,2);01:(14,2);02:(14,4);03:(15,12)",00:1;01:0;02:0;03:0,00,completed,clue_horizon,clue,commitment_horizon,1,h1,acbba,ideal,clue_sensitivity_test_results/horizon_results/raw/h1/ideal/acbba_h1_ideal,acbba_h1_ideal,,
9,ACBBA,ideal,,19,361,4,,,acbba_h1_ideal,runs/sensitivity_scenarios/clue_tuning_g19_n300_seed20260702.csv,clue_search,17,3,"(12,3);(17,6);(15,10);(14,5)",,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(17,3);01:(18,9);02:(18,13);03:(18,17)",00:0;01:0;02:0;03:0,00,completed,clue_horizon,clue,commitment_horizon,1,h1,acbba,ideal,clue_sensitivity_test_results/horizon_results/raw/h1/ideal/acbba_h1_ideal,acbba_h1_ideal,,
