trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,DMCHBA,bernoulli,0.7,19,361,4,10,dmchba_bernoulli_drop_0_7,scenarios/known_visit_g19_t10_n500.csv,10,True,51.93486380733842,51.93486380733842,5,5,5,112,30,93,23,3,5,3,1,5.0,1,281,0,234,447,253,118,116,234,0,0.7312138728323699,23.4,0.0,collision_intent:118;state:116,0.30000000000000004,0.174731182795699,known_visit_core_500,10,4,8
1,known_visit,DMCHBA,bernoulli,0.7,19,361,4,10,dmchba_bernoulli_drop_0_7,scenarios/known_visit_g19_t10_n500.csv,10,True,44.98949733958003,44.98949733958003,7,7,7,99,26,88,15,3,10,5,3,15.0,1,244,0,210,412,217,107,103,210,0,0.7045454545454546,21.0,0.0,collision_intent:107;state:103,0.25,0.11363636363636354,known_visit_core_500,10,4,8
2,known_visit,DMCHBA,bernoulli,0.7,19,361,4,10,dmchba_bernoulli_drop_0_7,scenarios/known_visit_g19_t10_n500.csv,10,True,51.01990151840038,51.01990151840038,5,5,5,117,30,101,20,2,7,4,1,5.0,1,265,0,243,475,253,122,121,243,0,0.6988950276243094,24.3,0.0,collision_intent:122;state:121,0.44999999999999996,0.061881188118811936,known_visit_core_500,10,4,8
3,known_visit,DMCHBA,bernoulli,0.7,19,361,4,10,dmchba_bernoulli_drop_0_7,scenarios/known_visit_g19_t10_n500.csv,10,True,37.72148253752404,37.72148253752404,2,2,2,87,22,85,6,1,3,2,1,5.0,1,197,0,181,353,189,90,91,181,0,0.6948529411764706,18.1,0.0,collision_intent:90;state:91,0.44999999999999996,0.050000000000000044,known_visit_core_500,10,4,8
4,known_visit,DMCHBA,bernoulli,0.7,19,361,4,10,dmchba_bernoulli_drop_0_7,scenarios/known_visit_g19_t10_n500.csv,10,True,42.47306150596943,42.47306150596943,6,6,6,97,25,90,11,1,0,0,0,0.0,0,219,0,200,385,210,99,101,200,0,0.6976744186046512,20.0,0.0,collision_intent:99;state:101,0.55,0.08333333333333326,known_visit_core_500,10,4,8
5,known_visit,DMCHBA,bernoulli,0.7,19,361,4,10,dmchba_bernoulli_drop_0_7,scenarios/known_visit_g19_t10_n500.csv,10,True,36.15439678559806,36.15439678559806,2,2,2,77,21,75,6,0,2,2,0,0.0,0,203,0,160,304,174,79,81,160,0,0.7219917012448133,16.0,0.0,collision_intent:79;state:81,0.3999999999999999,0.10333333333333328,known_visit_core_500,10,4,8
6,known_visit,DMCHBA,bernoulli,0.7,19,361,4,10,dmchba_bernoulli_drop_0_7,scenarios/known_visit_g19_t10_n500.csv,10,True,35.468323989062185,35.468323989062185,0,0,0,84,21,79,9,1,0,0,0,0.0,0,180,0,172,318,197,84,88,172,0,0.7490494296577946,17.2,0.0,collision_intent:84;state:88,0.25,0.08544303797468356,known_visit_core_500,10,4,8
7,known_visit,DMCHBA,bernoulli,0.7,19,361,4,10,dmchba_bernoulli_drop_0_7,scenarios/known_visit_g19_t10_n500.csv,10,True,48.287137919046835,48.287137919046835,6,6,6,99,28,90,13,6,17,10,4,20.0,1,277,0,212,409,226,109,103,212,0,0.7337662337662337,21.2,0.0,collision_intent:109;state:103,0.30000000000000004,0.12222222222222223,known_visit_core_500,10,4,8
8,known_visit,DMCHBA,bernoulli,0.7,19,361,4,10,dmchba_bernoulli_drop_0_7,scenarios/known_visit_g19_t10_n500.csv,10,True,55.332342123968445,55.332342123968445,1,1,1,102,32,99,7,2,8,2,3,25.0,2,319,0,212,409,227,106,106,212,0,0.7138364779874213,21.2,0.0,collision_intent:106;state:106,0.1499999999999999,0.13888888888888884,known_visit_core_500,10,4,8
9,known_visit,DMCHBA,bernoulli,0.7,19,361,4,10,dmchba_bernoulli_drop_0_7,scenarios/known_visit_g19_t10_n500.csv,10,True,63.311968569306956,63.311968569306956,6,6,6,140,37,116,28,3,4,2,2,10.0,1,335,0,291,577,294,147,144,291,0,0.6837209302325581,29.1,0.0,collision_intent:147;state:144,0.10000000000000009,0.09051724137931028,known_visit_core_500,10,4,8
