trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,00,42,3,3,35,8,0,0,0,0,121,86,35,168,148,known_visit_core_500,10,4,8
0,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,01,25,1,2,21,5,1,0,0,0,82,52,30,189,166,known_visit_core_500,10,4,8
0,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,02,36,3,2,27,10,0,15,1,0,112,74,38,184,141,known_visit_core_500,10,4,8
0,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,03,45,3,2,35,11,0,0,0,0,122,91,31,180,135,known_visit_core_500,10,4,8
1,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,00,50,2,5,34,17,0,0,0,0,144,101,43,154,144,known_visit_core_500,10,4,8
1,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,01,27,3,2,17,11,0,0,0,0,92,56,36,202,147,known_visit_core_500,10,4,8
1,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,02,39,4,1,35,5,1,0,0,0,115,80,35,177,149,known_visit_core_500,10,4,8
1,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,03,34,1,3,24,11,1,0,0,0,91,71,20,189,161,known_visit_core_500,10,4,8
2,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,00,50,4,3,45,6,1,3,1,0,164,102,62,198,160,known_visit_core_500,10,4,8
2,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,01,34,2,1,24,11,0,1,1,0,98,70,28,241,182,known_visit_core_500,10,4,8
